"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.981965108E1,7.477571070E-2,-1.112662554E-1,9.757930756E0
1.986965108E1,7.537391037E-2,-1.016949639E-1,9.777072906E0
1.991965108E1,8.015955985E-2,-1.016949639E-1,9.781859398E0
1.996965108E1,7.956135273E-2,-1.064806059E-1,9.753145218E0
2.001965108E1,8.015955985E-2,-1.112662554E-1,9.767501831E0
2.006965108E1,6.520441920E-2,-1.064806059E-1,9.757930756E0
2.011965108E1,7.058826834E-2,-1.064806059E-1,9.767501831E0
2.016965108E1,6.101697683E-2,-1.112662554E-1,9.772287369E0
2.021965108E1,7.058826834E-2,-1.160518974E-1,9.786644936E0
2.026965108E1,6.101697683E-2,-1.208375469E-1,9.772287369E0
2.031965108E1,6.520441920E-2,-1.160518974E-1,9.753145218E0
2.036965108E1,7.477571070E-2,-1.256231815E-1,9.757930756E0
2.041965108E1,6.101697683E-2,-1.160518974E-1,9.772287369E0
2.046965108E1,6.580262631E-2,-1.016949639E-1,9.767501831E0
2.051965108E1,8.973085135E-2,-1.112662554E-1,9.762716293E0
2.056965108E1,7.058826834E-2,-1.064806059E-1,9.762716293E0
2.061965108E1,7.537391037E-2,-1.160518974E-1,9.767501831E0
2.066965108E1,8.015955985E-2,-1.064806059E-1,9.767501831E0
2.071965108E1,6.520441920E-2,-1.208375469E-1,9.762716293E0
2.076965108E1,6.999006122E-2,-1.112662554E-1,9.757930756E0
2.081965108E1,6.520441920E-2,-1.304088384E-1,9.729216576E0
2.086965108E1,7.058826834E-2,-1.112662554E-1,9.772287369E0
2.091965108E1,6.520441920E-2,-1.208375469E-1,9.767501831E0
2.096965108E1,6.520441920E-2,-1.208375469E-1,9.762716293E0
2.101965108E1,8.015955985E-2,-1.064806059E-1,9.772287369E0
2.106965108E1,7.477571070E-2,-1.208375469E-1,9.753145218E0
2.111965108E1,7.537391037E-2,-1.016949639E-1,9.767501831E0
2.116965108E1,7.537391037E-2,-1.016949639E-1,9.767501831E0
2.121965108E1,6.520441920E-2,-1.112662554E-1,9.757930756E0
2.126965108E1,7.956135273E-2,-1.160518974E-1,9.772287369E0
2.131965108E1,8.434699476E-2,-1.208375469E-1,9.757930756E0
2.136965108E1,6.520441920E-2,-1.256231815E-1,9.757930756E0
2.141965108E1,7.956135273E-2,-1.160518974E-1,9.772287369E0
2.146965108E1,7.477571070E-2,-1.112662554E-1,9.767501831E0
2.151965108E1,6.520441920E-2,-1.064806059E-1,9.767501831E0
2.156965108E1,6.999006122E-2,-1.304088384E-1,9.762716293E0
2.161965108E1,7.956135273E-2,-1.064806059E-1,9.762716293E0
2.166965108E1,7.537391037E-2,-1.160518974E-1,9.772287369E0
2.171965108E1,8.015955985E-2,-1.112662554E-1,9.781859398E0
2.176965108E1,9.391828626E-2,-1.262213886E-1,9.772287369E0
2.181965108E1,7.058826834E-2,-1.112662554E-1,9.777072906E0
2.186965108E1,7.537391037E-2,-1.016949639E-1,9.767501831E0
2.191965108E1,6.520441920E-2,-1.208375469E-1,9.767501831E0
2.196965108E1,8.913264424E-2,-1.208375469E-1,9.743574142E0
2.201965108E1,7.537391037E-2,-1.208375469E-1,9.762716293E0
2.206965108E1,8.494520187E-2,-1.304088384E-1,9.772287369E0
2.211965108E1,7.537391037E-2,-1.160518974E-1,9.781859398E0
2.216965108E1,6.999006122E-2,-1.160518974E-1,9.748359680E0
2.221965108E1,7.956135273E-2,-1.208375469E-1,9.748359680E0
2.226965108E1,8.494520187E-2,-1.112662554E-1,9.777072906E0
2.231965108E1,6.580262631E-2,-1.160518974E-1,9.777072906E0
2.236965108E1,8.015955985E-2,-1.064806059E-1,9.781859398E0
2.241965108E1,7.058826834E-2,-1.160518974E-1,9.772287369E0
2.246965108E1,6.999006122E-2,-1.256231815E-1,9.767501831E0
2.251965108E1,6.580262631E-2,-1.112662554E-1,9.767501831E0
2.256965108E1,7.956135273E-2,-1.256231815E-1,9.762716293E0
2.261965108E1,6.101697683E-2,-9.690931439E-2,9.777072906E0
2.266965108E1,7.477571070E-2,-1.256231815E-1,9.767501831E0
2.271965108E1,6.580262631E-2,-9.690931439E-2,9.762716293E0
2.276965108E1,7.537391037E-2,-1.112662554E-1,9.762716293E0
2.281965108E1,8.015955985E-2,-1.256231815E-1,9.777072906E0
2.286965108E1,5.563312769E-2,-1.160518974E-1,9.767501831E0
2.291965108E1,6.999006122E-2,-1.208375469E-1,9.777072906E0
2.296965108E1,6.999006122E-2,-1.304088384E-1,9.772287369E0
2.301965108E1,7.956135273E-2,-1.304088384E-1,9.762716293E0
2.306965108E1,6.999006122E-2,-1.160518974E-1,9.757930756E0
2.311965108E1,6.520441920E-2,-1.208375469E-1,9.762716293E0
2.316965108E1,6.999006122E-2,-1.256231815E-1,9.772287369E0
2.321965108E1,7.058826834E-2,-1.064806059E-1,9.762716293E0
2.326965108E1,6.999006122E-2,-1.064806059E-1,9.748359680E0
2.331965108E1,6.520441920E-2,-1.208375469E-1,9.767501831E0
2.336965108E1,8.015955985E-2,-1.160518974E-1,9.777072906E0
2.341965108E1,7.956135273E-2,-1.208375469E-1,9.757930756E0
2.346965108E1,6.520441920E-2,-1.208375469E-1,9.753145218E0
2.351965108E1,7.537391037E-2,-1.112662554E-1,9.772287369E0
2.356965108E1,7.956135273E-2,-1.112662554E-1,9.753145218E0
2.361965108E1,7.537391037E-2,-1.208375469E-1,9.777072906E0
2.366965108E1,7.477571070E-2,-9.690931439E-2,9.757930756E0
2.371965108E1,8.015955985E-2,-1.118644550E-1,9.781859398E0
2.376965108E1,7.537391037E-2,-1.016949639E-1,9.767501831E0
2.381965108E1,7.537391037E-2,-1.016949639E-1,9.757930756E0
2.386965108E1,7.477571070E-2,-1.208375469E-1,9.762716293E0
2.391965108E1,6.520441920E-2,-1.208375469E-1,9.767501831E0
2.396965108E1,7.477571070E-2,-1.208375469E-1,9.757930756E0
2.401965108E1,7.537391037E-2,-1.112662554E-1,9.777072906E0
2.406965108E1,7.956135273E-2,-1.160518974E-1,9.762716293E0
2.411965108E1,7.537391037E-2,-1.064806059E-1,9.772287369E0
2.416965108E1,7.537391037E-2,-1.016949639E-1,9.777072906E0
2.421965108E1,8.494520187E-2,-1.112662554E-1,9.772287369E0
2.426965108E1,7.058826834E-2,-1.160518974E-1,9.772287369E0
2.431965108E1,6.999006122E-2,-1.016949639E-1,9.757930756E0
2.436965108E1,7.956135273E-2,-1.256231815E-1,9.772287369E0
2.441965108E1,6.580262631E-2,-1.160518974E-1,9.772287369E0
2.446965108E1,8.494520187E-2,-1.112662554E-1,9.772287369E0
2.451965108E1,7.477571070E-2,-1.016949639E-1,9.757930756E0
2.456965108E1,8.434699476E-2,-1.256231815E-1,9.762716293E0
2.461965108E1,8.434699476E-2,-1.208375469E-1,9.762716293E0
2.466965108E1,8.434699476E-2,-1.160518974E-1,9.757930756E0
2.471965108E1,8.494520187E-2,-1.160518974E-1,9.767501831E0
2.476965108E1,6.580262631E-2,-1.064806059E-1,9.772287369E0
2.481965108E1,6.999006122E-2,-1.304088384E-1,9.753145218E0
2.486965108E1,7.058826834E-2,-1.256231815E-1,9.786644936E0
2.491965108E1,6.041877344E-2,-1.160518974E-1,9.753145218E0
2.496965108E1,7.477571070E-2,-1.304088384E-1,9.772287369E0
2.501965108E1,6.999006122E-2,-1.160518974E-1,9.753145218E0
2.506965108E1,7.537391037E-2,-1.160518974E-1,9.781859398E0
2.511965108E1,9.930214286E-2,-1.214357466E-1,9.781859398E0
2.516965108E1,6.999006122E-2,-1.208375469E-1,9.762716293E0
2.521965108E1,8.494520187E-2,-9.690931439E-2,9.772287369E0
2.526965108E1,7.537391037E-2,-1.064806059E-1,9.781859398E0
2.531965108E1,6.041877344E-2,-1.160518974E-1,9.767501831E0
2.536965108E1,7.058826834E-2,-1.064806059E-1,9.762716293E0
2.541965108E1,7.477571070E-2,-1.160518974E-1,9.762716293E0
2.546965108E1,6.580262631E-2,-1.064806059E-1,9.767501831E0
2.551965108E1,7.477571070E-2,-1.112662554E-1,9.757930756E0
2.556965108E1,7.537391037E-2,-1.112662554E-1,9.777072906E0
2.561965108E1,7.956135273E-2,-1.256231815E-1,9.772287369E0
2.566965108E1,7.058826834E-2,-1.064806059E-1,9.767501831E0
2.571965108E1,6.999006122E-2,-1.160518974E-1,9.757930756E0
2.576965108E1,7.058826834E-2,-1.016949639E-1,9.777072906E0
2.581965108E1,6.580262631E-2,-1.064806059E-1,9.781859398E0
2.586965108E1,7.956135273E-2,-1.208375469E-1,9.767501831E0
2.591965108E1,8.015955985E-2,-1.208375469E-1,9.777072906E0
2.596965108E1,6.580262631E-2,-1.112662554E-1,9.772287369E0
2.601965108E1,7.477571070E-2,-1.256231815E-1,9.767501831E0
2.606965108E1,6.520441920E-2,-1.304088384E-1,9.757930756E0
2.611965108E1,8.015955985E-2,-1.160518974E-1,9.762716293E0
2.616965108E1,8.494520187E-2,-1.112662554E-1,9.781859398E0
2.621965108E1,7.956135273E-2,-1.208375469E-1,9.762716293E0
2.626965108E1,8.494520187E-2,-1.112662554E-1,9.786644936E0
2.631965108E1,7.956135273E-2,-1.256231815E-1,9.772287369E0
2.636965108E1,6.580262631E-2,-1.112662554E-1,9.762716293E0
2.641965108E1,7.956135273E-2,-1.112662554E-1,9.767501831E0
2.646965108E1,8.015955985E-2,-1.208375469E-1,9.772287369E0
2.651965108E1,7.537391037E-2,-1.064806059E-1,9.781859398E0
2.656965108E1,6.580262631E-2,-1.208375469E-1,9.772287369E0
2.661965108E1,7.477571070E-2,-1.208375469E-1,9.753145218E0
2.666965108E1,6.520441920E-2,-1.208375469E-1,9.767501831E0
2.671965108E1,6.580262631E-2,-1.016949639E-1,9.762716293E0
2.676965108E1,6.580262631E-2,-1.112662554E-1,9.762716293E0
2.681965108E1,8.015955985E-2,-1.208375469E-1,9.777072906E0
2.686965108E1,8.015955985E-2,-1.016949639E-1,9.777072906E0
2.691965108E1,7.956135273E-2,-1.256231815E-1,9.767501831E0
2.696965108E1,8.015955985E-2,-1.016949639E-1,9.767501831E0
2.701965108E1,7.477571070E-2,-1.160518974E-1,9.757930756E0
2.706965108E1,7.537391037E-2,-1.112662554E-1,9.781859398E0
2.711965108E1,7.537391037E-2,-1.064806059E-1,9.781859398E0
2.716965108E1,6.580262631E-2,-1.208375469E-1,9.772287369E0
2.721965108E1,8.015955985E-2,-1.064806059E-1,9.767501831E0
2.726965108E1,7.058826834E-2,-1.208375469E-1,9.757930756E0
2.731965108E1,8.973085135E-2,-1.160518974E-1,9.767501831E0
2.736965108E1,6.580262631E-2,-1.064806059E-1,9.772287369E0
2.741965108E1,8.973085135E-2,-1.112662554E-1,9.762716293E0
2.746965108E1,8.015955985E-2,-1.112662554E-1,9.757930756E0
2.751965108E1,7.537391037E-2,-1.016949639E-1,9.762716293E0
2.756965108E1,6.999006122E-2,-1.208375469E-1,9.767501831E0
2.761965108E1,8.434699476E-2,-1.256231815E-1,9.753145218E0
2.766965108E1,7.058826834E-2,-1.160518974E-1,9.762716293E0
2.771965108E1,6.580262631E-2,-1.064806059E-1,9.772287369E0
2.776965108E1,8.015955985E-2,-1.208375469E-1,9.777072906E0
2.781965108E1,6.580262631E-2,-1.160518974E-1,9.777072906E0
2.786965108E1,6.580262631E-2,-1.112662554E-1,9.767501831E0
2.791965108E1,6.520441920E-2,-1.160518974E-1,9.748359680E0
2.796965108E1,8.015955985E-2,-1.160518974E-1,9.767501831E0
2.801965108E1,8.494520187E-2,-1.070788130E-1,9.777072906E0
2.806965108E1,7.956135273E-2,-1.208375469E-1,9.772287369E0
2.811965108E1,6.041877344E-2,-1.208375469E-1,9.762716293E0
2.816965108E1,7.956135273E-2,-1.208375469E-1,9.767501831E0
2.821965108E1,6.999006122E-2,-1.208375469E-1,9.762716293E0
2.826965108E1,8.015955985E-2,-1.160518974E-1,9.772287369E0
2.831965108E1,6.999006122E-2,-1.112662554E-1,9.762716293E0
2.836965108E1,6.101697683E-2,-1.016949639E-1,9.772287369E0
2.841965108E1,8.494520187E-2,-1.160518974E-1,9.767501831E0
2.846965108E1,7.537391037E-2,-1.064806059E-1,9.772287369E0
2.851965108E1,6.580262631E-2,-1.160518974E-1,9.757930756E0
2.856965108E1,7.537391037E-2,-1.112662554E-1,9.791430473E0
2.861965108E1,5.623133108E-2,-1.016949639E-1,9.767501831E0
2.866965108E1,6.999006122E-2,-1.208375469E-1,9.753145218E0
2.871965108E1,6.101697683E-2,-1.208375469E-1,9.762716293E0
2.876965108E1,7.537391037E-2,-1.112662554E-1,9.781859398E0
2.881965108E1,7.537391037E-2,-1.112662554E-1,9.762716293E0
2.886965108E1,7.058826834E-2,-9.690931439E-2,9.777072906E0
2.891965108E1,6.580262631E-2,-1.160518974E-1,9.772287369E0
2.896965108E1,7.477571070E-2,-1.208375469E-1,9.757930756E0
2.901965108E1,7.537391037E-2,-1.160518974E-1,9.757930756E0
2.906965108E1,8.015955985E-2,-1.160518974E-1,9.757930756E0
2.911965108E1,7.058826834E-2,-1.112662554E-1,9.772287369E0
2.916965108E1,7.058826834E-2,-1.112662554E-1,9.786644936E0
2.921965108E1,6.101697683E-2,-1.160518974E-1,9.781859398E0
2.926965108E1,8.015955985E-2,-1.112662554E-1,9.781859398E0
2.931965108E1,7.537391037E-2,-1.208375469E-1,9.762716293E0
2.936965108E1,7.537391037E-2,-1.351944804E-1,9.777072906E0
2.941965108E1,8.015955985E-2,-1.112662554E-1,9.772287369E0
2.946965108E1,6.580262631E-2,-9.690931439E-2,9.767501831E0
2.951965108E1,5.623133108E-2,-9.690931439E-2,9.786644936E0
2.956965108E1,7.956135273E-2,-1.160518974E-1,9.743574142E0
2.961965108E1,5.563312769E-2,-1.256231815E-1,9.767501831E0
2.966965108E1,9.451649338E-2,-1.304088384E-1,9.777072906E0
2.971965108E1,7.537391037E-2,-1.256231815E-1,9.786644936E0
2.976965108E1,8.015955985E-2,-1.208375469E-1,9.772287369E0
2.981965108E1,7.537391037E-2,-1.112662554E-1,9.753145218E0
2.986965108E1,8.973085135E-2,-1.112662554E-1,9.781859398E0
2.991965108E1,8.434699476E-2,-1.160518974E-1,9.743574142E0
2.996965108E1,7.058826834E-2,-1.064806059E-1,9.757930756E0
3.001965108E1,8.015955985E-2,-1.304088384E-1,9.781859398E0
3.006965108E1,6.580262631E-2,-1.016949639E-1,9.781859398E0
3.011965108E1,6.580262631E-2,-9.690931439E-2,9.757930756E0
3.016965108E1,1.040877849E-1,-1.112662554E-1,9.757930756E0
3.021965108E1,6.580262631E-2,-1.304088384E-1,9.772287369E0
3.026965108E1,7.058826834E-2,-1.016949639E-1,9.753145218E0
3.031965108E1,8.015955985E-2,-1.208375469E-1,9.772287369E0
3.036965108E1,6.580262631E-2,-1.112662554E-1,9.762716293E0
3.041965108E1,7.058826834E-2,-1.160518974E-1,9.772287369E0
3.046965108E1,8.015955985E-2,-1.208375469E-1,9.767501831E0
3.051965108E1,6.101697683E-2,-1.064806059E-1,9.777072906E0
3.056965108E1,6.101697683E-2,-1.112662554E-1,9.767501831E0
3.061965108E1,7.537391037E-2,-1.160518974E-1,9.777072906E0
3.066965108E1,6.101697683E-2,-1.256231815E-1,9.777072906E0
3.071965108E1,8.973085135E-2,-1.160518974E-1,9.753145218E0
3.076965108E1,8.015955985E-2,-1.256231815E-1,9.791430473E0
3.081965108E1,7.477571070E-2,-1.112662554E-1,9.757930756E0
3.086965108E1,7.058826834E-2,-1.064806059E-1,9.772287369E0
3.091965108E1,7.956135273E-2,-1.351944804E-1,9.767501831E0
3.096965108E1,8.494520187E-2,-1.016949639E-1,9.772287369E0
3.101965108E1,7.477571070E-2,-1.208375469E-1,9.753145218E0
3.106965108E1,8.015955985E-2,-1.256231815E-1,9.757930756E0
3.111965108E1,8.494520187E-2,-1.208375469E-1,9.753145218E0
3.116965108E1,6.580262631E-2,-1.016949639E-1,9.762716293E0
3.121965108E1,7.537391037E-2,-1.160518974E-1,9.762716293E0
3.126965108E1,8.015955985E-2,-1.304088384E-1,9.762716293E0
3.131965108E1,6.101697683E-2,-1.208375469E-1,9.777072906E0
3.136965108E1,6.101697683E-2,-1.208375469E-1,9.786046028E0
3.141965108E1,8.015955985E-2,-1.160518974E-1,9.786046028E0
3.146965108E1,8.015955985E-2,-1.304088384E-1,9.777072906E0
3.151965108E1,7.537391037E-2,-1.208375469E-1,9.781859398E0
3.156965108E1,6.580262631E-2,-1.064806059E-1,9.772287369E0
3.161965108E1,7.537391037E-2,-1.064806059E-1,9.772287369E0
3.166965108E1,6.999006122E-2,-1.304088384E-1,9.762716293E0
3.171965108E1,8.015955985E-2,-1.112662554E-1,9.772287369E0
3.176965108E1,7.537391037E-2,-1.112662554E-1,9.796216011E0
3.181965108E1,6.999006122E-2,-1.208375469E-1,9.753145218E0
3.186965108E1,7.537391037E-2,-1.160518974E-1,9.753145218E0
3.191965108E1,7.537391037E-2,-1.160518974E-1,9.766903877E0
3.196965108E1,7.537391037E-2,-1.208375469E-1,9.771689415E0
3.201965108E1,7.537391037E-2,-1.016949639E-1,9.772287369E0
3.206965108E1,7.537391037E-2,-1.112662554E-1,9.767501831E0
3.211965108E1,6.580262631E-2,-1.112662554E-1,9.762716293E0
3.216965108E1,7.537391037E-2,-1.112662554E-1,9.748359680E0
3.221965108E1,7.058826834E-2,-1.208375469E-1,9.753145218E0
3.226965108E1,7.537391037E-2,-1.112662554E-1,9.762716293E0
3.231965108E1,7.537391037E-2,-1.160518974E-1,9.767501831E0
3.236965108E1,6.101697683E-2,-1.016949639E-1,9.771689415E0
3.241965108E1,7.058826834E-2,-1.160518974E-1,9.767501831E0
3.246965108E1,7.537391037E-2,-1.160518974E-1,9.790832520E0
3.251965108E1,7.058826834E-2,-1.112662554E-1,9.757930756E0
3.256965108E1,7.058826834E-2,-1.016949639E-1,9.776474953E0
3.261965108E1,7.537391037E-2,-1.160518974E-1,9.762716293E0
3.266965108E1,6.580262631E-2,-1.256231815E-1,9.762716293E0
3.271965108E1,7.058826834E-2,-1.064806059E-1,9.766903877E0
3.276965108E1,7.058826834E-2,-1.064806059E-1,9.767501831E0
3.281965108E1,6.580262631E-2,-1.160518974E-1,9.777072906E0
3.286965108E1,8.015955985E-2,-1.112662554E-1,9.757930756E0
3.291965108E1,6.580262631E-2,-1.112662554E-1,9.786046028E0
3.296965108E1,7.537391037E-2,-8.733802289E-2,9.762118340E0
3.301965108E1,6.101697683E-2,-1.208375469E-1,9.781260490E0
3.306965108E1,7.537391037E-2,-1.016949639E-1,9.762716293E0
3.311965108E1,7.537391037E-2,-1.208375469E-1,9.772287369E0
3.316965108E1,7.058826834E-2,-1.016949639E-1,9.771689415E0
3.321965108E1,6.580262631E-2,-1.208375469E-1,9.762118340E0
3.326965108E1,7.058826834E-2,-1.160518974E-1,9.777072906E0
3.331965108E1,7.058826834E-2,-1.160518974E-1,9.762716293E0
3.336965108E1,7.058826834E-2,-1.064806059E-1,9.757930756E0
3.341965108E1,7.058826834E-2,-1.112662554E-1,9.757930756E0
3.346965108E1,7.058826834E-2,-1.112662554E-1,9.776474953E0
3.351965108E1,8.494520187E-2,-1.160518974E-1,9.752547264E0
3.356965108E1,7.058826834E-2,-1.208375469E-1,9.771689415E0
3.361965108E1,8.015955985E-2,-1.160518974E-1,9.766903877E0
3.366965108E1,7.537391037E-2,-1.016949639E-1,9.781260490E0
3.371965108E1,8.494520187E-2,-1.256231815E-1,9.771689415E0
3.376965108E1,7.058826834E-2,-1.160518974E-1,9.757930756E0
3.381965108E1,7.537391037E-2,-1.208375469E-1,9.762716293E0
3.386965108E1,6.580262631E-2,-1.208375469E-1,9.766903877E0
3.391965108E1,7.537391037E-2,-1.208375469E-1,9.771689415E0
3.396965108E1,6.580262631E-2,-1.112662554E-1,9.757332802E0
3.401965108E1,8.494520187E-2,-1.112662554E-1,9.771689415E0
3.406965108E1,7.537391037E-2,-1.160518974E-1,9.776474953E0
3.411965108E1,7.058826834E-2,-1.064806059E-1,9.776474953E0
3.416965108E1,7.537391037E-2,-1.208375469E-1,9.772287369E0
3.421965108E1,8.015955985E-2,-1.160518974E-1,9.766903877E0
3.426965108E1,8.494520187E-2,-1.160518974E-1,9.766903877E0
3.431965108E1,6.101697683E-2,-1.160518974E-1,9.776474953E0
3.436965108E1,6.580262631E-2,-1.016949639E-1,9.786046028E0
3.441965108E1,7.058826834E-2,-1.208375469E-1,9.771689415E0
3.446965108E1,7.058826834E-2,-1.256231815E-1,9.753145218E0
3.451965108E1,7.537391037E-2,-1.160518974E-1,9.781260490E0
3.456965108E1,7.058826834E-2,-1.016949639E-1,9.766903877E0
3.461965108E1,8.973085135E-2,-1.016949639E-1,9.766903877E0
3.466965108E1,7.537391037E-2,-1.112662554E-1,9.762118340E0
3.471965108E1,8.015955985E-2,-1.160518974E-1,9.781260490E0
3.476965108E1,7.537391037E-2,-1.112662554E-1,9.771689415E0
3.481965108E1,8.015955985E-2,-1.256231815E-1,9.766903877E0
3.486965108E1,8.494520187E-2,-1.256231815E-1,9.766903877E0
3.491965108E1,8.973085135E-2,-1.160518974E-1,9.752547264E0
3.496965108E1,6.101697683E-2,-1.208375469E-1,9.776474953E0
3.501965108E1,7.058826834E-2,-1.256231815E-1,9.776474953E0
3.506965108E1,7.058826834E-2,-1.016949639E-1,9.771689415E0
3.511965108E1,8.494520187E-2,-1.064806059E-1,9.776474953E0
3.516965108E1,7.537391037E-2,-1.160518974E-1,9.757332802E0
3.521965108E1,7.537391037E-2,-1.160518974E-1,9.781260490E0
3.526965108E1,8.015955985E-2,-1.064806059E-1,9.771689415E0
3.531965108E1,7.058826834E-2,-1.160518974E-1,9.757930756E0
3.536965108E1,7.058826834E-2,-1.208375469E-1,9.772287369E0
3.541965108E1,8.015955985E-2,-1.208375469E-1,9.776474953E0
3.546965108E1,7.537391037E-2,-1.112662554E-1,9.771689415E0
3.551965108E1,8.494520187E-2,-1.208375469E-1,9.757332802E0
3.556965108E1,7.058826834E-2,-1.160518974E-1,9.771689415E0
3.561965108E1,8.494520187E-2,-1.112662554E-1,9.762118340E0
3.566965108E1,7.058826834E-2,-1.112662554E-1,9.771689415E0
3.571965108E1,8.494520187E-2,-1.160518974E-1,9.786046028E0
3.576965108E1,7.058826834E-2,-1.064806059E-1,9.757332802E0
3.581965108E1,8.494520187E-2,-1.064806059E-1,9.762118340E0
3.586965108E1,7.058826834E-2,-1.208375469E-1,9.757930756E0
3.591965108E1,6.101697683E-2,-1.112662554E-1,9.762118340E0
3.596965108E1,8.015955985E-2,-1.112662554E-1,9.757332802E0
3.601965108E1,7.537391037E-2,-1.160518974E-1,9.752547264E0
3.606965108E1,8.494520187E-2,-1.112662554E-1,9.752547264E0
3.611965108E1,7.537391037E-2,-1.112662554E-1,9.766903877E0
3.616965108E1,8.015955985E-2,-1.064806059E-1,9.766903877E0
3.621965108E1,6.580262631E-2,-1.064806059E-1,9.771689415E0
3.626965108E1,6.580262631E-2,-9.690931439E-2,9.747760773E0
3.631965108E1,7.058826834E-2,-1.064806059E-1,9.766903877E0
3.636965108E1,7.058826834E-2,-1.160518974E-1,9.766903877E0
3.641965108E1,8.973085135E-2,-1.208375469E-1,9.766903877E0
3.646965108E1,8.015955985E-2,-1.208375469E-1,9.771689415E0
3.651965108E1,7.537391037E-2,-1.112662554E-1,9.762118340E0
3.656965108E1,7.537391037E-2,-1.064806059E-1,9.747760773E0
3.661965108E1,7.058826834E-2,-1.064806059E-1,9.781260490E0
3.666965108E1,6.580262631E-2,-1.112662554E-1,9.776474953E0
3.671965108E1,7.058826834E-2,-1.016949639E-1,9.748359680E0
3.676965108E1,6.580262631E-2,-1.208375469E-1,9.776474953E0
3.681965108E1,8.015955985E-2,-1.256231815E-1,9.752547264E0
3.686965108E1,8.015955985E-2,-1.160518974E-1,9.766903877E0
3.691965108E1,6.580262631E-2,-1.208375469E-1,9.771689415E0
3.696965108E1,7.537391037E-2,-1.160518974E-1,9.766903877E0
3.701965108E1,8.015955985E-2,-1.208375469E-1,9.776474953E0
3.706965108E1,6.580262631E-2,-1.112662554E-1,9.766903877E0
3.711965108E1,8.015955985E-2,-1.016949639E-1,9.781260490E0
3.716965108E1,6.101697683E-2,-1.160518974E-1,9.766903877E0
3.721965108E1,7.537391037E-2,-1.064806059E-1,9.771689415E0
3.726965108E1,8.015955985E-2,-1.256231815E-1,9.766903877E0
3.731965108E1,7.058826834E-2,-1.160518974E-1,9.762118340E0
3.736965108E1,6.580262631E-2,-1.208375469E-1,9.752547264E0
3.741965108E1,7.537391037E-2,-1.112662554E-1,9.771689415E0
3.746965108E1,5.623133108E-2,-1.160518974E-1,9.766903877E0
